id,title,description,price,image_url,country,location,category,instruction,input,response,attractions,best_time,halal_info,budget_level,suggested_days,tags
275,"Jalal-Abad, Kyrgyzstan - Tour Package",Jalal-Abad in Kyrgyzstan is known for Fairy Tale Canyon and rich cultural heritage. Best time to visit: June–September. Popular foods: Beshbarmak.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Jalal-Abad,Destination,"Provide a short description of Jalal-Abad, Kyrgyzstan.",,Jalal-Abad in Kyrgyzstan is known for Fairy Tale Canyon and rich cultural heritage. Best time to visit: June–September. Popular foods: Beshbarmak.,Son-Kul Lake; Burana Tower; Ala-Too Square,June–September,halal available,budget,1,"adventure, family, nature"
276,"Shakhrisabz, Uzbekistan - Tour Package","Shakhrisabz in Uzbekistan is known for Ark Fortress and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shas...",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Shakhrisabz,Destination,"Provide a short description of Shakhrisabz, Uzbekistan.",,"Shakhrisabz in Uzbekistan is known for Ark Fortress and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",Gur-e-Amir; Shah-i-Zinda; Itchan Kala,"April–June, September–October",halal available,mid-range,1,"history, nature, family"
277,"Almaty, Kazakhstan - Tour Package",I can recommend popular halal restaurants nearby — any cuisine preference?,1500,https://images.unsplash.com/photo-1560707303-4e980ce876ad?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Almaty,Conversation,I am looking for halal food in Almaty.,,I can recommend popular halal restaurants nearby — any cuisine preference?,Charyn Canyon; Bayterek Tower; Big Almaty Lake,May–September,limited halal options,mid-range,5,"nature, food, budget"
278,"Osh, Kyrgyzstan - Tour Package",Suggest budget-friendly destinations and tips in Kyrgyzstan.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Osh,User_Preference,I travel on a budget.,,Suggest budget-friendly destinations and tips in Kyrgyzstan.,Son-Kul Lake; Burana Tower; Ala-Too Square,June–September,halal available,luxury,7,"halal, nature, luxury"
279,"Mary, Turkmenistan - Tour Package","Family-friendly spots include museums, parks, and easy cultural sites in Mary.",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Mary,Q&A,"List family-friendly attractions in Mary, Turkmenistan.",,"Family-friendly spots include museums, parks, and easy cultural sites in Mary.",Nisa Fortress; Ruins of Merv; Darvaza Gas Crater,"April–June, September–October",halal available,luxury,5,"budget, luxury, family"
280,"Samarkand, Uzbekistan - Tour Package","Samarkand in Uzbekistan is known for Shah-i-Zinda and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Plov.",2500,https://images.unsplash.com/photo-1584837403392-39b23aa8c9e0?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Samarkand,Destination,"Provide a short description of Samarkand, Uzbekistan.",,"Samarkand in Uzbekistan is known for Shah-i-Zinda and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Plov.",Shah-i-Zinda; Registan; Gur-e-Amir,"April–June, September–October",halal available,luxury,1,"adventure, food, budget"
281,"Almaty, Kazakhstan - Tour Package",I can recommend popular halal restaurants nearby — any cuisine preference?,2500,https://images.unsplash.com/photo-1560707303-4e980ce876ad?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Almaty,Conversation,I am looking for halal food in Almaty.,,I can recommend popular halal restaurants nearby — any cuisine preference?,Big Almaty Lake; Charyn Canyon; Medeu Skating Rink,May–September,halal available,luxury,1,"halal, food, history"
282,"Tashkent, Uzbekistan - Tour Package","Family-friendly spots include museums, parks, and easy cultural sites in Tashkent.",1500,https://images.unsplash.com/photo-1567427217543-7c3f0533cf63?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Tashkent,Q&A,"List family-friendly attractions in Tashkent, Uzbekistan.",,"Family-friendly spots include museums, parks, and easy cultural sites in Tashkent.",Itchan Kala; Gur-e-Amir; Shah-i-Zinda,"April–June, September–October",halal available,mid-range,3,"budget, history, adventure"
283,"Mary, Turkmenistan - Tour Package","Top attractions in Turkmenistan include Darvaza Gas Crater, Nisa Fortress, Yangykala Canyon.",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Mary,Q&A,"Suggest top places to visit in Mary, Turkmenistan.",,"Top attractions in Turkmenistan include Darvaza Gas Crater, Nisa Fortress, Yangykala Canyon.",Nisa Fortress; Yangykala Canyon; Darvaza Gas Crater,"April–June, September–October",halal available,budget,4,"food, halal, history"
284,"Ashgabat, Turkmenistan - Tour Package","Respect local customs, dress modestly when visiting religious sites, and ask permission before photographing people in rural areas.",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Ashgabat,Q&A,What cultural etiquette should I know before visiting Turkmenistan?,,"Respect local customs, dress modestly when visiting religious sites, and ask permission before photographing people in rural areas.",Kunya-Urgench; Darvaza Gas Crater; Ruins of Merv,"April–June, September–October",limited halal options,budget,5,"budget, nature, history"
285,"Bukhara, Uzbekistan - Tour Package","Yes, Bukhara has halal restaurants. Popular options include local Central Asian cuisine and some halal-certified eateries in the city center.",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Bukhara,Q&A,"Are there halal restaurants in Bukhara, Uzbekistan?",,"Yes, Bukhara has halal restaurants. Popular options include local Central Asian cuisine and some halal-certified eateries in the city center.",Itchan Kala; Ark Fortress; Shah-i-Zinda,"April–June, September–October",halal available,budget,1,"history, adventure, family"
286,"Dashoguz, Turkmenistan - Tour Package",Day 1: Explore the city highlights in Dashoguz. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on inter...,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Dashoguz,Q&A,"Recommend a 3-day itinerary for Dashoguz, Turkmenistan.",,Day 1: Explore the city highlights in Dashoguz. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on interests.,Darvaza Gas Crater; Kunya-Urgench; Yangykala Canyon,"April–June, September–October",halal available,luxury,7,"luxury, nature, history"
287,"Samarkand, Uzbekistan - Tour Package",Uzbekistan offers diverse travel experiences; let me know your interests.,1500,https://images.unsplash.com/photo-1584837403392-39b23aa8c9e0?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Samarkand,Q&A,How can I travel from Samarkand to the capital of Uzbekistan?,,Uzbekistan offers diverse travel experiences; let me know your interests.,Registan; Itchan Kala; Shah-i-Zinda,"April–June, September–October",halal available,mid-range,4,"luxury, halal, food"
288,"Shakhrisabz, Uzbekistan - Tour Package",Day 1: Explore the city highlights in Shakhrisabz. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on in...,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Shakhrisabz,Q&A,"Recommend a 3-day itinerary for Shakhrisabz, Uzbekistan.",,Day 1: Explore the city highlights in Shakhrisabz. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on interests.,Itchan Kala; Ark Fortress; Registan,"April–June, September–October",halal available,mid-range,4,"luxury, food, nature"
289,"Jalal-Abad, Kyrgyzstan - Tour Package",You will find mosques and prayer areas near major attractions; ask at information centers for exact locations.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Jalal-Abad,Q&A,Which mosque or prayer facilities are near Jalal-Abad's main attractions?,,You will find mosques and prayer areas near major attractions; ask at information centers for exact locations.,Ala-Too Square; Fairy Tale Canyon; Burana Tower,June–September,halal available,luxury,4,"adventure, family, history"
290,"Panjakent, Tajikistan - Tour Package",Panjakent in Tajikistan is known for Ancient Penjikent and rich cultural heritage. Best time to visit: May–September. Popular foods: Shurbo.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Panjakent,Destination,"Provide a short description of Panjakent, Tajikistan.",,Panjakent in Tajikistan is known for Ancient Penjikent and rich cultural heritage. Best time to visit: May–September. Popular foods: Shurbo.,Rudaki Park; Pamir Mountains; Ancient Penjikent,May–September,halal available,mid-range,10,"history, family, budget"
291,"Balkanabat, Turkmenistan - Tour Package","Balkanabat in Turkmenistan is known for Yangykala Canyon and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods:...",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Balkanabat,Destination,"Provide a short description of Balkanabat, Turkmenistan.",,"Balkanabat in Turkmenistan is known for Yangykala Canyon and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Ichlekli.",Darvaza Gas Crater; Kunya-Urgench; Yangykala Canyon,"April–June, September–October",limited halal options,budget,2,"adventure, nature, history"
292,"Dushanbe, Tajikistan - Tour Package",Suggest budget-friendly destinations and tips in Tajikistan.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Dushanbe,User_Preference,I travel on a budget.,,Suggest budget-friendly destinations and tips in Tajikistan.,Pamir Mountains; Ancient Penjikent; Fann Mountains,May–September,halal available,luxury,10,"nature, history, adventure"
293,"Dashoguz, Turkmenistan - Tour Package","Dashoguz in Turkmenistan is known for Nisa Fortress and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shas...",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Dashoguz,Destination,"Provide a short description of Dashoguz, Turkmenistan.",,"Dashoguz in Turkmenistan is known for Nisa Fortress and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",Kunya-Urgench; Darvaza Gas Crater; Nisa Fortress,"April–June, September–October",halal available,luxury,10,"budget, history, adventure"
294,"Astana, Kazakhstan - Tour Package",Astana in Kazakhstan is known for Aksu-Zhabagly and rich cultural heritage. Best time to visit: May–September. Popular foods: Beshbarmak.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Astana,Destination,"Provide a short description of Astana, Kazakhstan.",,Astana in Kazakhstan is known for Aksu-Zhabagly and rich cultural heritage. Best time to visit: May–September. Popular foods: Beshbarmak.,Charyn Canyon; Aksu-Zhabagly; Medeu Skating Rink,May–September,halal available,mid-range,4,"family, adventure, halal"
295,"Panjakent, Tajikistan - Tour Package",Panjakent in Tajikistan is known for Iskanderkul and rich cultural heritage. Best time to visit: May–September. Popular foods: Qurutob.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Panjakent,Destination,"Provide a short description of Panjakent, Tajikistan.",,Panjakent in Tajikistan is known for Iskanderkul and rich cultural heritage. Best time to visit: May–September. Popular foods: Qurutob.,Fann Mountains; Rudaki Park; Iskanderkul,May–September,halal available,luxury,7,"budget, history, adventure"
296,"Osh, Kyrgyzstan - Tour Package","Try local dishes like Laghman, Kuurdak when in Osh.",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Osh,Q&A,What local dishes should I try in Osh?,,"Try local dishes like Laghman, Kuurdak when in Osh.",Ala-Too Square; Burana Tower; Issyk-Kul Lake,June–September,halal available,mid-range,10,"nature, budget, luxury"
297,"Shymkent, Kazakhstan - Tour Package",Suggest budget-friendly destinations and tips in Kazakhstan.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Shymkent,User_Preference,I travel on a budget.,,Suggest budget-friendly destinations and tips in Kazakhstan.,Bayterek Tower; Aksu-Zhabagly; Big Almaty Lake,May–September,halal available,luxury,1,"adventure, luxury, nature"
298,"Istaravshan, Tajikistan - Tour Package",I can recommend popular halal restaurants nearby — any cuisine preference?,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Istaravshan,Conversation,I am looking for halal food in Istaravshan.,,I can recommend popular halal restaurants nearby — any cuisine preference?,Iskanderkul; Pamir Mountains; Ancient Penjikent,May–September,halal available,luxury,4,"food, budget, family"
299,"Ashgabat, Turkmenistan - Tour Package","You can travel by bus, shared taxi, or domestic flight depending on distance. Check local bus timetables or domestic flights for best convenience.",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Ashgabat,Q&A,How to get from the airport to the city center in Ashgabat?,,"You can travel by bus, shared taxi, or domestic flight depending on distance. Check local bus timetables or domestic flights for best convenience.",Ruins of Merv; Darvaza Gas Crater; Kunya-Urgench,"April–June, September–October",halal available,budget,3,"adventure, food, budget"
